id,num_adults,num_children,meal,required_transport,room_type_reserved,arrival_year,arrival_month,arrival_date,avg_price_per_room,booking_status,num_staying_nights,meal_id,room_type_id,room_number,expenses
Booking03149,1,0,Meal Plan 1,0,Double,2022,5,18,86.0,Not_Canceled,3,1,1,28,61
Booking03150,2,0,Not Selected,0,Double,2022,12,30,139.0,Not_Canceled,2,4,1,211,96
Booking03151,2,0,Meal Plan 1,0,Double,2022,1,3,90.0,Not_Canceled,5,1,1,165,27
Booking03152,2,0,Meal Plan 1,0,Double,2022,10,23,146.9,Not_Canceled,4,1,1,248,76
Booking03153,2,0,Meal Plan 1,1,Double,2022,12,29,177.0,Not_Canceled,3,1,1,1,157
Booking03154,4,0,Meal Plan 1,0,Suit,2022,3,14,202.18,Not_Canceled,4,1,7,163,114
Booking03155,2,0,Not Selected,0,Double,2022,1,12,128.0,Canceled,4,4,1,44,51
Booking03156,2,0,Meal Plan 1,0,Single,2022,7,7,20.0,Not_Canceled,3,1,4,166,16
Booking03157,2,0,Meal Plan 1,0,Double,2022,9,26,120.0,Canceled,3,1,1,284,33
Booking03158,2,0,Meal Plan 1,0,Double,2022,10,8,120.0,Not_Canceled,3,1,1,51,48
Booking03159,2,1,Meal Plan 1,0,Single,2022,8,29,110.0,Not_Canceled,6,1,4,256,57
Booking03160,2,0,Meal Plan 1,0,Double,2022,2,9,109.0,Canceled,4,1,1,30,78
Booking03161,2,0,Meal Plan 1,0,Double,2022,5,11,97.0,Not_Canceled,2,1,1,80,63
Booking03162,1,0,Not Selected,0,Double,2022,10,19,103.0,Not_Canceled,2,4,1,219,45
Booking03163,3,0,Meal Plan 1,0,Suit,2022,11,20,185.63,Not_Canceled,5,1,7,298,79
Booking03164,2,0,Meal Plan 1,0,Double,2022,7,1,110.3,Not_Canceled,4,1,1,281,82
Booking03165,2,0,Meal Plan 1,0,Double,2022,8,14,116.3,Canceled,4,1,1,38,84
Booking03166,1,0,Meal Plan 1,0,Double,2021,12,24,120.0,Not_Canceled,3,1,1,233,26
Booking03167,1,0,Meal Plan 1,0,Double,2022,1,21,183.0,Not_Canceled,2,1,1,264,120
Booking03168,2,0,Meal Plan 1,0,Double,2022,3,15,72.0,Not_Canceled,3,1,1,183,20
Booking03169,2,0,Meal Plan 1,0,Double,2021,2,25,115.0,Not_Canceled,4,1,1,38,36
Booking03170,2,0,Meal Plan 1,0,Double,2022,6,23,95.0,Not_Canceled,4,1,1,224,25
Booking03171,1,0,Meal Plan 1,0,Single,2022,1,4,215.0,Not_Canceled,2,1,4,26,127
Booking03172,2,0,Meal Plan 1,0,Double,2022,5,20,72.0,Not_Canceled,4,1,1,241,43
Booking03173,2,0,Meal Plan 1,0,Single,2022,2,7,123.5,Not_Canceled,5,1,4,263,86
Booking03174,2,0,Not Selected,0,Double,2022,12,9,100.75,Not_Canceled,6,4,1,30,82
Booking03175,2,2,Meal Plan 1,0,Suit,2022,5,20,106.75,Canceled,4,1,2,23,25
Booking03176,2,0,Meal Plan 1,0,Single,2022,11,7,151.4,Canceled,4,1,4,194,142
Booking03177,1,0,Meal Plan 1,0,Double,2022,7,26,95.0,Not_Canceled,2,1,1,136,52
Booking03178,3,0,Meal Plan 1,0,Single,2022,11,1,161.3,Not_Canceled,6,1,4,271,158
Booking03179,2,0,Meal Plan 1,0,Double,2022,2,24,88.07,Not_Canceled,6,1,1,293,67
Booking03180,2,0,Meal Plan 2,0,Double,2021,1,10,136.0,Not_Canceled,3,2,1,19,116
Booking03181,2,0,Not Selected,0,Double,2021,1,15,135.0,Not_Canceled,3,4,1,287,49
Booking03182,2,0,Not Selected,0,Double,2022,1,9,149.0,Canceled,2,4,1,206,137
Booking03183,1,0,Meal Plan 1,0,Double,2021,1,3,95.0,Not_Canceled,3,1,1,272,65
Booking03184,2,0,Meal Plan 1,0,Double,2021,1,18,123.5,Not_Canceled,4,1,1,286,66
Booking03185,2,0,Meal Plan 1,1,Double,2022,2,31,96.0,Not_Canceled,2,1,1,181,88
Booking03186,2,0,Meal Plan 2,0,Double,2022,7,31,150.0,Canceled,4,2,1,287,144
Booking03187,2,0,Meal Plan 1,0,Double,2021,1,19,114.5,Not_Canceled,5,1,1,144,27
Booking03188,2,0,Meal Plan 1,0,Suit,2022,1,20,136.1,Canceled,4,1,2,2,98
Booking03189,2,0,Meal Plan 1,0,Double,2022,12,9,124.76,Canceled,9,1,1,23,26
Booking03190,2,0,Meal Plan 1,0,Single,2022,12,1,121.73,Not_Canceled,6,1,4,171,62
Booking03191,3,0,Meal Plan 1,0,Single,2022,11,8,170.3,Canceled,3,1,4,45,89
Booking03192,2,0,Meal Plan 1,0,Single,2022,8,22,115.7,Canceled,4,1,4,87,54
Booking03193,2,0,Meal Plan 1,0,Double,2022,1,27,130.0,Canceled,3,1,1,281,33
Booking03194,3,0,Meal Plan 1,0,Single,2022,10,23,179.3,Not_Canceled,4,1,4,12,136
Booking03195,2,0,Meal Plan 1,0,Double,2022,1,27,121.33,Canceled,4,1,1,103,68
Booking03196,3,0,Meal Plan 1,0,Single,2022,3,13,124.55,Not_Canceled,5,1,4,3,30
Booking03197,3,0,Meal Plan 1,0,Single,2022,8,27,157.7,Not_Canceled,2,1,4,27,140
Booking03198,1,0,Meal Plan 1,0,Double,2021,1,8,120.0,Canceled,3,1,1,285,68
Booking03199,2,0,Meal Plan 1,0,Double,2021,12,23,142.0,Not_Canceled,5,1,1,118,23
Booking03200,2,0,Meal Plan 1,0,Double,2022,1,21,140.0,Canceled,3,1,1,281,23
Booking03201,2,0,Meal Plan 1,0,Double,2022,12,31,120.0,Not_Canceled,4,1,1,30,23
Booking03202,2,0,Meal Plan 1,0,Double,2022,10,23,95.0,Canceled,3,1,1,176,26
Booking03203,2,0,Not Selected,0,Double,2022,1,8,106.35,Not_Canceled,2,4,1,207,24
Booking03204,2,0,Meal Plan 1,0,Single,2022,1,14,169.4,Not_Canceled,5,1,4,259,96
Booking03205,2,0,Meal Plan 1,0,Double,2022,1,3,116.3,Canceled,4,1,1,225,109
Booking03206,3,0,Meal Plan 1,0,Single,2022,10,2,202.0,Not_Canceled,7,1,4,160,96
Booking03207,1,0,Meal Plan 1,0,Double,2022,8,1,115.0,Not_Canceled,3,1,1,201,58
Booking03208,1,0,Meal Plan 1,0,Double,2022,8,20,103.57,Not_Canceled,4,1,1,272,98
Booking03209,2,2,Meal Plan 1,0,Delux,2021,12,27,194.0,Not_Canceled,2,1,6,217,137
Booking03210,2,0,Meal Plan 1,0,Double,2022,1,13,129.0,Not_Canceled,2,1,1,23,101
Booking03211,1,0,Meal Plan 1,0,Double,2022,11,15,132.05,Canceled,5,1,1,249,46
Booking03212,1,0,Meal Plan 1,0,Double,2021,1,12,100.0,Not_Canceled,4,1,1,188,45
Booking03213,1,0,Meal Plan 1,0,Double,2022,3,22,90.0,Not_Canceled,2,1,1,185,65
Booking03214,3,0,Meal Plan 1,0,Single,2022,8,15,157.7,Not_Canceled,4,1,4,172,37
Booking03215,2,0,Not Selected,0,Double,2022,11,12,127.1,Canceled,2,4,1,29,112
Booking03216,1,0,Meal Plan 1,0,Double,2022,11,17,87.0,Not_Canceled,3,1,1,216,24
Booking03217,2,0,Meal Plan 1,0,Double,2022,12,27,187.0,Canceled,2,1,1,101,83
Booking03218,2,0,Meal Plan 1,0,Double,2022,6,23,95.0,Not_Canceled,4,1,1,106,78
Booking03219,2,0,Meal Plan 1,0,Double,2022,2,1,124.0,Not_Canceled,2,1,1,24,88
Booking03220,1,0,Meal Plan 1,0,Double,2022,10,30,115.0,Not_Canceled,3,1,1,130,66
Booking03221,2,0,Meal Plan 1,0,Double,2022,1,27,121.33,Canceled,4,1,1,156,58
Booking03222,2,0,Meal Plan 1,0,Double,2022,2,26,104.6,Canceled,3,1,1,64,58
Booking03223,1,0,Meal Plan 1,0,Double,2022,11,7,95.0,Canceled,4,1,1,247,36
Booking03224,1,0,Meal Plan 1,0,Double,2022,1,28,115.67,Not_Canceled,4,1,1,297,45
Booking03225,2,0,Meal Plan 2,0,Double,2022,11,4,135.0,Canceled,3,2,1,128,28
Booking03226,2,0,Meal Plan 1,0,Double,2022,8,21,105.0,Not_Canceled,3,1,1,180,84
Booking03227,2,0,Meal Plan 1,0,Double,2022,9,10,100.0,Not_Canceled,4,1,1,239,66
Booking03228,2,0,Meal Plan 1,0,Single,2022,3,22,123.5,Not_Canceled,4,1,4,184,64
Booking03229,2,0,Not Selected,0,Double,2022,3,22,99.2,Canceled,4,4,1,278,66
Booking03230,2,0,Meal Plan 1,0,Double,2021,1,12,109.2,Canceled,5,1,1,5,103
Booking03231,3,0,Meal Plan 1,0,Single,2022,3,4,187.4,Canceled,2,1,4,143,100
Booking03232,2,0,Meal Plan 1,0,Single,2022,10,9,160.4,Not_Canceled,2,1,4,259,123
Booking03233,2,0,Meal Plan 2,0,Double,2021,1,29,244.67,Canceled,4,2,1,180,201
Booking03234,2,0,Meal Plan 1,0,Double,2022,9,10,100.0,Not_Canceled,4,1,1,108,54
Booking03235,2,0,Meal Plan 2,0,Double,2022,11,17,161.75,Not_Canceled,5,2,1,16,119
Booking03236,2,0,Meal Plan 1,0,Double,2022,12,16,134.3,Canceled,3,1,1,218,69
Booking03237,2,0,Meal Plan 1,0,Double,2022,12,3,100.75,Not_Canceled,8,1,1,247,23
Booking03238,2,1,Meal Plan 1,0,Double,2021,1,22,104.58,Not_Canceled,5,1,1,297,25
Booking03239,1,0,Meal Plan 1,0,Double,2022,3,25,108.4,Not_Canceled,5,1,1,8,35
Booking03240,1,0,Meal Plan 1,0,Single,2022,8,16,132.2,Canceled,5,1,4,37,63
Booking03241,2,1,Meal Plan 1,0,Double,2022,7,29,137.65,Not_Canceled,3,1,1,195,117
Booking03242,2,0,Not Selected,0,Double,2022,12,2,81.0,Canceled,7,4,1,160,58
Booking03243,2,0,Meal Plan 1,0,Double,2022,10,15,140.0,Not_Canceled,2,1,1,165,73
Booking03244,2,0,Meal Plan 1,0,Double,2022,12,15,132.0,Canceled,4,1,1,233,96
Booking03245,2,0,Meal Plan 2,0,Double,2022,1,9,126.25,Not_Canceled,5,2,1,250,34
Booking03246,1,0,Meal Plan 1,0,Double,2022,11,12,130.0,Canceled,7,1,1,52,40
Booking03247,1,0,Meal Plan 1,0,Double,2022,12,8,122.7,Not_Canceled,2,1,1,74,104
Booking03248,1,0,Meal Plan 1,0,Double,2022,10,14,85.0,Not_Canceled,2,1,1,119,59
Booking03249,3,0,Meal Plan 1,0,Single,2022,2,22,160.0,Canceled,3,1,4,53,63
Booking03250,2,0,Meal Plan 2,0,Double,2022,8,12,124.0,Not_Canceled,2,2,1,176,63
Booking03251,0,2,Meal Plan 2,0,Delux,2022,1,1,38.6,Not_Canceled,4,2,6,295,35
Booking03252,3,0,Meal Plan 1,0,Single,2022,12,28,179.6,Canceled,10,1,4,24,68
Booking03253,2,1,Meal Plan 1,0,Double,2022,8,28,169.0,Canceled,4,1,1,52,158
Booking03254,2,0,Meal Plan 1,0,Single,2022,11,22,134.63,Not_Canceled,8,1,4,107,95
Booking03255,1,0,Meal Plan 1,0,Double,2022,5,25,91.0,Not_Canceled,3,1,1,290,74
Booking03256,2,1,Meal Plan 1,0,Single,2022,9,19,160.4,Canceled,4,1,4,248,156
Booking03257,2,0,Meal Plan 1,0,Single,2021,2,7,80.0,Not_Canceled,6,1,4,137,53
Booking03258,3,0,Meal Plan 1,0,Single,2022,3,14,121.38,Not_Canceled,4,1,4,123,44
Booking03259,2,0,Meal Plan 1,0,Double,2022,5,9,85.0,Not_Canceled,4,1,1,291,30
Booking03260,1,0,Meal Plan 2,0,Double,2022,7,31,125.0,Canceled,4,2,1,177,70
Booking03261,1,0,Meal Plan 1,0,Single,2022,2,20,116.9,Not_Canceled,7,1,4,13,34
Booking03262,2,0,Meal Plan 1,0,Single,2022,9,25,152.6,Not_Canceled,7,1,4,94,89
Booking03263,2,0,Meal Plan 1,0,Double,2022,8,12,100.0,Not_Canceled,2,1,1,31,76
Booking03264,1,0,Meal Plan 1,0,Double,2021,1,15,110.0,Not_Canceled,3,1,1,273,106
Booking03265,1,0,Meal Plan 1,0,Double,2022,10,30,115.0,Not_Canceled,3,1,1,12,82
Booking03266,1,0,Meal Plan 1,0,Double,2022,1,28,210.0,Not_Canceled,2,1,1,9,98
Booking03267,1,0,Not Selected,0,Double,2022,10,20,124.0,Not_Canceled,3,4,1,248,98
Booking03268,2,0,Meal Plan 1,0,Double,2022,2,10,110.0,Not_Canceled,4,1,1,284,78
Booking03269,1,0,Meal Plan 1,0,Double,2021,1,12,100.0,Not_Canceled,4,1,1,195,36
Booking03270,2,0,Not Selected,0,Double,2022,3,31,100.0,Not_Canceled,3,4,1,78,23
Booking03271,2,0,Meal Plan 1,0,Single,2022,1,2,184.0,Not_Canceled,2,1,4,95,37
Booking03272,2,0,Not Selected,0,Double,2022,2,7,113.5,Not_Canceled,5,4,1,180,73
Booking03273,2,0,Meal Plan 1,0,Single,2022,9,27,160.4,Not_Canceled,3,1,4,184,139
Booking03274,2,0,Meal Plan 1,0,Single,2022,8,13,138.8,Not_Canceled,4,1,4,26,25
Booking03275,2,0,Meal Plan 1,0,Single,2022,6,21,118.1,Not_Canceled,6,1,4,68,89
Booking03276,3,0,Meal Plan 1,0,Single,2022,8,4,188.3,Canceled,2,1,4,190,97
Booking03277,2,0,Meal Plan 1,0,Double,2022,3,29,113.6,Not_Canceled,4,1,1,273,75
Booking03278,3,0,Meal Plan 1,0,Double,2022,9,21,170.45,Canceled,5,1,1,275,83
Booking03279,2,0,Meal Plan 1,0,Double,2022,8,14,95.0,Not_Canceled,5,1,1,181,21
Booking03280,1,0,Meal Plan 1,0,Double,2022,1,8,105.0,Not_Canceled,10,1,1,138,71
Booking03281,2,0,Meal Plan 1,0,Double,2022,8,21,114.0,Not_Canceled,3,1,1,153,52
Booking03282,2,0,Meal Plan 1,0,Double,2022,12,25,98.0,Not_Canceled,6,1,1,161,81
Booking03283,1,0,Meal Plan 1,0,Single,2022,9,1,196.0,Canceled,3,1,4,232,180
Booking03284,2,1,Meal Plan 1,0,Double,2021,11,3,96.5,Not_Canceled,4,1,1,18,72
Booking03285,2,0,Not Selected,0,Double,2022,3,10,94.8,Canceled,7,4,1,244,79
Booking03286,1,0,Meal Plan 1,0,Double,2022,5,1,86.0,Not_Canceled,2,1,1,165,66
Booking03287,2,0,Meal Plan 1,0,Double,2022,2,9,110.0,Not_Canceled,5,1,1,262,46
Booking03288,2,0,Meal Plan 1,0,Double,2022,7,11,103.9,Not_Canceled,4,1,1,76,19
Booking03289,1,0,Meal Plan 1,0,Double,2022,2,19,123.0,Not_Canceled,3,1,1,11,54
Booking03290,1,0,Meal Plan 1,0,Double,2022,2,7,121.38,Canceled,11,1,1,289,75
Booking03291,2,0,Meal Plan 1,0,Single,2022,12,19,97.51,Canceled,8,1,4,122,84
Booking03292,1,0,Meal Plan 1,0,Double,2022,9,3,117.02,Not_Canceled,3,1,1,25,112
Booking03293,2,0,Meal Plan 1,0,Suit,2021,1,8,85.0,Not_Canceled,4,1,2,186,82
Booking03294,2,0,Not Selected,0,Double,2022,6,26,99.0,Not_Canceled,2,4,1,191,81
Booking03295,2,0,Not Selected,0,Double,2022,3,1,112.51,Not_Canceled,5,4,1,98,35
Booking03296,2,0,Meal Plan 1,0,Single,2022,9,18,141.5,Not_Canceled,4,1,4,294,117
Booking03297,2,1,Meal Plan 1,1,Double,2022,6,1,127.3,Not_Canceled,3,1,1,80,51
Booking03298,1,0,Meal Plan 1,0,Double,2022,5,21,92.9,Not_Canceled,2,1,1,135,24
Booking03299,2,0,Not Selected,0,Double,2022,1,8,117.2,Canceled,2,4,1,55,22
Booking03300,2,0,Not Selected,0,Double,2022,9,8,149.0,Not_Canceled,2,4,1,280,118
Booking03301,2,1,Meal Plan 1,0,Double,2022,11,18,141.5,Not_Canceled,3,1,1,21,89
Booking03302,2,0,Not Selected,0,Double,2021,1,2,129.25,Not_Canceled,5,4,1,190,79
Booking03303,1,0,Meal Plan 1,0,Double,2022,1,23,115.0,Not_Canceled,2,1,1,10,102
Booking03304,3,0,Meal Plan 1,0,Single,2022,1,26,182.0,Canceled,7,1,4,283,107
Booking03305,1,0,Meal Plan 1,0,Double,2022,1,31,124.0,Not_Canceled,2,1,1,84,102
Booking03306,2,0,Meal Plan 1,0,Double,2022,3,1,101.0,Not_Canceled,2,1,1,213,52
Booking03307,2,2,Meal Plan 1,0,Delux,2022,1,2,182.9,Canceled,4,1,6,191,109
Booking03308,2,0,Meal Plan 1,0,Single,2022,1,3,159.5,Not_Canceled,4,1,4,7,106
Booking03309,2,0,Meal Plan 1,0,Double,2022,12,11,92.25,Not_Canceled,4,1,1,217,63
Booking03310,2,0,Meal Plan 1,0,Double,2022,9,3,140.35,Not_Canceled,2,1,1,269,44
Booking03311,2,0,Not Selected,0,Double,2022,6,19,87.5,Canceled,2,4,1,206,69
Booking03312,1,0,Meal Plan 1,0,Double,2021,12,5,85.0,Not_Canceled,2,1,1,230,66
Booking03313,2,0,Meal Plan 1,0,Double,2021,1,11,167.5,Not_Canceled,3,1,1,296,42
Booking03314,1,0,Meal Plan 2,0,Double,2022,11,4,110.0,Not_Canceled,3,2,1,72,67
Booking03315,2,0,Meal Plan 1,0,Single,2022,8,2,145.1,Not_Canceled,3,1,4,65,77
Booking03316,2,0,Meal Plan 1,0,Suit,2021,3,11,93.64,Not_Canceled,3,1,2,254,44
Booking03317,2,1,Meal Plan 1,0,Double,2022,1,22,165.8,Canceled,4,1,1,152,160
Booking03318,2,0,Not Selected,0,Double,2022,3,14,108.0,Canceled,4,4,1,252,54
Booking03319,2,0,Meal Plan 1,0,Double,2022,12,15,116.3,Canceled,4,1,1,82,44
Booking03320,1,0,Meal Plan 1,0,Double,2022,10,25,101.0,Canceled,4,1,1,72,26
Booking03321,2,0,Meal Plan 1,0,Double,2022,6,10,118.33,Not_Canceled,4,1,1,266,93
Booking03322,2,0,Meal Plan 1,0,Single,2022,7,17,144.0,Canceled,4,1,4,73,104
Booking03323,2,0,Meal Plan 1,0,Single,2022,5,21,109.3,Not_Canceled,2,1,4,245,29
Booking03324,2,0,Meal Plan 1,0,Single,2021,1,26,95.0,Not_Canceled,5,1,4,12,58
Booking03325,1,0,Meal Plan 1,0,Double,2021,1,21,134.0,Not_Canceled,4,1,1,180,109
Booking03326,2,1,Meal Plan 1,0,Double,2022,11,20,150.5,Not_Canceled,3,1,1,136,106
Booking03327,1,0,Meal Plan 1,0,Double,2022,2,14,190.0,Not_Canceled,3,1,1,7,182
Booking03328,1,0,Meal Plan 1,0,Double,2022,5,25,91.0,Not_Canceled,3,1,1,18,61
Booking03329,2,0,Meal Plan 1,0,Double,2022,1,20,59.0,Not_Canceled,6,1,1,135,36
Booking03330,2,1,Meal Plan 1,0,Double,2022,1,23,126.25,Canceled,6,1,1,152,102
Booking03331,2,0,Meal Plan 1,0,Double,2022,7,31,129.8,Not_Canceled,3,1,1,34,31
Booking03332,2,0,Meal Plan 2,0,Double,2022,9,9,137.0,Not_Canceled,4,2,1,279,36
Booking03333,2,0,Meal Plan 1,0,Double,2021,1,24,140.9,Canceled,5,1,1,180,121
Booking03334,2,0,Meal Plan 1,0,Single,2022,8,18,134.32999999999998,Not_Canceled,5,1,4,21,111
Booking03335,2,0,Not Selected,0,Double,2021,12,13,101.0,Not_Canceled,2,4,1,74,48
Booking03336,2,0,Meal Plan 2,0,Double,2021,12,20,129.0,Not_Canceled,3,2,1,268,123
Booking03337,2,2,Meal Plan 1,0,Double,2022,1,21,163.1,Canceled,4,1,1,67,137
Booking03338,2,0,Meal Plan 1,0,Double,2022,2,10,109.0,Canceled,4,1,1,170,30
Booking03339,2,0,Not Selected,0,Double,2022,10,29,120.3,Canceled,5,4,1,199,115
Booking03340,2,0,Meal Plan 1,0,Single,2022,6,26,82.0,Not_Canceled,4,1,4,180,13
Booking03341,1,0,Meal Plan 1,0,Double,2022,11,11,110.95,Canceled,11,1,1,246,98
Booking03342,1,0,Meal Plan 1,0,Double,2022,9,5,120.0,Canceled,4,1,1,21,110
Booking03343,1,0,Meal Plan 2,0,Double,2022,1,22,111.0,Not_Canceled,3,2,1,174,37
Booking03344,2,0,Meal Plan 1,0,Double,2022,10,14,141.0,Canceled,3,1,1,241,92
Booking03345,1,0,Meal Plan 1,0,Double,2021,1,17,117.02,Not_Canceled,4,1,1,192,48
Booking03346,2,0,Meal Plan 1,0,Double,2022,1,3,163.2,Not_Canceled,2,1,1,51,45
Booking03347,2,0,Not Selected,0,Double,2022,12,5,140.6,Not_Canceled,5,4,1,97,101
Booking03348,1,0,Meal Plan 1,0,Double,2021,1,8,120.0,Not_Canceled,3,1,1,114,96
Booking03349,2,0,Meal Plan 1,0,Single,2022,8,12,125.83,Not_Canceled,5,1,4,64,58
Booking03350,2,0,Meal Plan 1,0,Single,2022,8,22,148.86,Canceled,8,1,4,203,80
Booking03351,3,0,Meal Plan 1,0,Single,2022,10,19,170.45,Canceled,8,1,4,296,79
Booking03352,2,1,Meal Plan 1,0,Double,2022,8,15,105.28,Not_Canceled,7,1,1,42,35
Booking03353,2,0,Not Selected,0,Double,2022,6,18,99.0,Canceled,2,4,1,40,41
Booking03354,2,0,Meal Plan 1,0,Double,2022,8,10,100.0,Canceled,4,1,1,2,49
Booking03355,2,0,Not Selected,0,Double,2022,9,28,105.0,Not_Canceled,8,4,1,50,67
Booking03356,2,1,Meal Plan 1,0,Double,2022,12,19,134.75,Canceled,5,1,1,25,43
Booking03357,2,0,Meal Plan 1,0,Double,2022,7,30,75.0,Not_Canceled,4,1,1,92,58
Booking03358,3,0,Meal Plan 2,0,Single,2022,7,26,200.16,Not_Canceled,5,2,4,163,152
Booking03359,2,0,Meal Plan 2,0,Double,2022,8,23,130.0,Canceled,3,2,1,34,26
Booking03360,2,0,Not Selected,0,Double,2022,8,21,109.0,Not_Canceled,4,4,1,232,42
Booking03361,2,0,Not Selected,0,Double,2022,6,19,99.0,Canceled,4,4,1,245,78
Booking03362,2,0,Not Selected,0,Double,2022,6,30,99.0,Canceled,5,4,1,25,85
Booking03363,2,0,Meal Plan 1,0,Double,2021,1,27,85.0,Not_Canceled,3,1,1,16,54
Booking03364,1,0,Meal Plan 1,0,Double,2022,1,10,100.0,Canceled,7,1,1,110,33
Booking03365,2,0,Not Selected,0,Double,2022,3,15,94.8,Not_Canceled,5,4,1,254,75
Booking03366,2,0,Meal Plan 2,0,Double,2021,11,23,129.0,Canceled,3,2,1,196,44
Booking03367,1,0,Meal Plan 1,0,Double,2022,1,18,130.11,Not_Canceled,2,1,1,162,28
Booking03368,2,0,Meal Plan 2,0,Single,2022,8,27,194.0,Not_Canceled,4,2,4,67,117
Booking03369,2,0,Meal Plan 1,0,Double,2022,12,3,129.8,Not_Canceled,3,1,1,216,49
Booking03370,2,0,Meal Plan 1,0,Single,2022,1,14,159.5,Not_Canceled,3,1,4,53,61
Booking03371,2,0,Meal Plan 1,1,Double,2022,12,12,199.0,Not_Canceled,2,1,1,280,111
Booking03372,1,0,Meal Plan 1,0,Double,2022,9,5,115.0,Not_Canceled,3,1,1,94,42
Booking03373,2,0,Meal Plan 1,0,Double,2021,12,20,126.14,Not_Canceled,8,1,1,113,22
Booking03374,2,0,Meal Plan 1,0,Double,2022,8,3,85.0,Canceled,2,1,1,255,28
Booking03375,2,1,Meal Plan 2,0,Double,2022,10,22,110.0,Not_Canceled,4,2,1,42,98
Booking03376,2,0,Meal Plan 1,0,Single,2022,1,17,184.0,Not_Canceled,4,1,4,61,35
Booking03377,2,0,Meal Plan 2,0,Double,2021,12,21,114.5,Canceled,4,2,1,213,49
Booking03378,2,0,Meal Plan 1,0,Double,2021,1,30,153.0,Not_Canceled,2,1,1,236,78
Booking03379,2,0,Meal Plan 1,0,Double,2021,12,24,95.0,Canceled,3,1,1,200,28
Booking03380,2,0,Meal Plan 1,0,Double,2022,2,19,95.0,Not_Canceled,3,1,1,262,36
Booking03381,1,0,Not Selected,0,Double,2022,1,31,104.7,Canceled,2,4,1,214,54
Booking03382,2,0,Not Selected,1,Double,2022,2,17,117.0,Not_Canceled,4,4,1,1,72
Booking03383,3,0,Meal Plan 1,0,Double,2022,11,24,116.9,Not_Canceled,4,1,1,288,20
Booking03384,1,0,Meal Plan 1,0,Double,2022,10,14,130.0,Not_Canceled,3,1,1,119,119
Booking03385,2,0,Not Selected,0,Double,2022,12,7,79.03999999999999,Not_Canceled,2,4,1,276,40
Booking03386,2,0,Meal Plan 1,0,Suit,2022,11,31,117.54,Canceled,4,1,2,8,74
Booking03387,2,0,Not Selected,0,Double,2022,2,10,140.15,Not_Canceled,7,4,1,257,124
Booking03388,3,0,Meal Plan 1,1,Single,2022,11,30,166.7,Not_Canceled,2,1,4,177,143
Booking03389,2,2,Meal Plan 1,0,Delux,2022,7,2,173.85,Not_Canceled,4,1,6,64,84
Booking03390,2,0,Meal Plan 1,0,Double,2022,8,21,131.4,Not_Canceled,6,1,1,170,126
Booking03391,2,0,Meal Plan 1,0,Double,2022,7,22,60.0,Not_Canceled,4,1,1,121,18
Booking03392,2,0,Not Selected,0,Double,2022,1,21,159.0,Not_Canceled,4,4,1,229,50
Booking03393,2,0,Meal Plan 2,0,Double,2022,11,27,135.0,Canceled,3,2,1,46,74
Booking03394,2,0,Meal Plan 1,0,Double,2022,12,18,100.0,Canceled,2,1,1,3,97
Booking03395,1,0,Meal Plan 1,0,Double,2022,9,11,137.3,Canceled,4,1,1,72,62
Booking03396,3,0,Meal Plan 1,0,Single,2022,12,23,166.7,Not_Canceled,2,1,4,134,97
Booking03397,2,0,Meal Plan 1,0,Double,2022,8,8,109.93,Not_Canceled,6,1,1,95,95
Booking03398,2,0,Meal Plan 1,0,Double,2022,7,21,100.0,Not_Canceled,4,1,1,61,24
Booking03399,2,1,Meal Plan 1,0,Double,2022,10,1,115.0,Canceled,4,1,1,173,19
Booking03400,2,0,Meal Plan 1,0,Single,2022,1,1,151.2,Canceled,5,1,4,159,108
Booking03401,1,0,Meal Plan 1,0,Single,2021,1,21,124.72,Not_Canceled,2,1,4,149,86
Booking03402,2,0,Meal Plan 1,0,Double,2022,8,8,82.37,Not_Canceled,7,1,1,34,66
Booking03403,2,0,Meal Plan 1,0,Double,2021,11,19,96.5,Canceled,2,1,1,26,86
Booking03404,3,0,Meal Plan 1,0,Single,2022,1,19,171.2,Not_Canceled,3,1,4,249,114
Booking03405,2,0,Meal Plan 1,0,Double,2021,1,4,85.0,Canceled,5,1,1,222,72
Booking03406,2,0,Meal Plan 1,0,Single,2022,2,16,138.07,Not_Canceled,4,1,4,129,88
Booking03407,2,0,Meal Plan 1,0,Double,2022,2,17,150.0,Not_Canceled,3,1,1,198,137
Booking03408,2,0,Meal Plan 1,0,Double,2022,1,9,138.8,Not_Canceled,3,1,1,267,116
Booking03409,1,0,Meal Plan 1,0,Double,2022,9,23,156.0,Not_Canceled,4,1,1,112,104
Booking03410,1,0,Not Selected,0,Double,2022,3,12,98.0,Not_Canceled,3,4,1,138,39
Booking03411,2,0,Meal Plan 1,0,Double,2022,2,12,188.38,Canceled,7,1,1,206,117
Booking03412,2,1,Meal Plan 1,0,Double,2022,12,8,189.0,Not_Canceled,4,1,1,128,61
Booking03413,2,0,Meal Plan 1,0,Single,2022,3,3,127.41,Not_Canceled,3,1,4,40,27
Booking03414,2,0,Meal Plan 1,0,Single,2021,3,16,80.0,Not_Canceled,4,1,4,57,48
Booking03415,2,0,Meal Plan 1,0,Double,2022,7,13,107.0,Not_Canceled,5,1,1,267,44
Booking03416,2,0,Meal Plan 1,0,Double,2022,9,7,129.25,Not_Canceled,6,1,1,139,74
Booking03417,1,0,Not Selected,0,Double,2022,12,30,101.19,Not_Canceled,2,4,1,104,99
